timestamp,segment_id,lat,lon,street_name,traffic_score,congestion_level,speed_avg,pixels_free,pixels_slow,pixels_moderate,pixels_heavy,pixels_jam,total_traffic_pixels,pct_free,pct_slow,pct_moderate,pct_heavy,pct_jam,weather_temp_c,weather_feels_c,weather_humidity,weather_wind_ms,weather_precip_1h,weather_visibility_m,weather_condition,weather_description,tile_x,tile_y,tile_z
2026-04-17T13:38:26Z,z15_x23377_y12015,43.201172,76.832886,,1.5,Low,61.6,176,0,0,0,0,176,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23377,12015,15
2026-04-17T13:38:26Z,z15_x23377_y12016,43.193163,76.832886,,1.5,Low,61.6,6063,0,0,0,0,6063,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23377,12016,15
2026-04-17T13:38:26Z,z15_x23377_y12017,43.185153,76.832886,,1.5,Low,61.6,5850,0,0,0,0,5850,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23377,12017,15
2026-04-17T13:38:26Z,z15_x23377_y12018,43.177141,76.832886,,1.5,Low,61.6,759,0,0,0,0,759,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23377,12018,15
2026-04-17T13:38:26Z,z15_x23378_y11998,43.337165,76.843872,,1.5,Low,61.6,527,0,0,0,0,527,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,11998,15
2026-04-17T13:38:26Z,z15_x23378_y11999,43.329174,76.843872,,1.8,Low,59.5,2911,519,0,0,0,3430,84.87,15.13,0.0,0.0,0.0,,,,,,,,,23378,11999,15
2026-04-17T13:38:26Z,z15_x23378_y12000,43.321181,76.843872,,1.5,Low,61.6,209,0,0,0,0,209,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12000,15
2026-04-17T13:38:26Z,z15_x23378_y12001,43.313188,76.843872,,1.5,Low,61.6,40,0,0,0,0,40,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12001,15
2026-04-17T13:38:26Z,z15_x23378_y12002,43.305194,76.843872,,1.5,Low,61.6,180,0,0,0,0,180,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12002,15
2026-04-17T13:38:26Z,z15_x23378_y12007,43.265206,76.843872,,1.5,Low,61.6,264,0,0,0,0,264,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12007,15
2026-04-17T13:38:26Z,z15_x23378_y12009,43.249204,76.843872,,1.52,Low,61.4,915,8,0,0,0,923,99.13,0.87,0.0,0.0,0.0,,,,,,,,,23378,12009,15
2026-04-17T13:38:26Z,z15_x23378_y12010,43.241201,76.843872,,2.38,Low,55.5,1695,1343,0,0,0,3038,55.79,44.21,0.0,0.0,0.0,,,,,,,,,23378,12010,15
2026-04-17T13:38:26Z,z15_x23378_y12011,43.233197,76.843872,,1.94,Low,58.5,2195,622,0,0,0,2817,77.92,22.08,0.0,0.0,0.0,,,,,,,,,23378,12011,15
2026-04-17T13:38:26Z,z15_x23378_y12012,43.225193,76.843872,,1.5,Low,61.6,3364,0,0,0,0,3364,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12012,15
2026-04-17T13:38:26Z,z15_x23378_y12013,43.217187,76.843872,,1.5,Low,61.6,1199,0,0,0,0,1199,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12013,15
2026-04-17T13:38:26Z,z15_x23378_y12014,43.20918,76.843872,,1.5,Low,61.6,2704,0,0,0,0,2704,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12014,15
2026-04-17T13:38:26Z,z15_x23378_y12015,43.201172,76.843872,,1.5,Low,61.6,3048,0,0,0,0,3048,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12015,15
2026-04-17T13:38:26Z,z15_x23378_y12016,43.193163,76.843872,,1.5,Low,61.6,7399,0,0,0,0,7399,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12016,15
2026-04-17T13:38:26Z,z15_x23378_y12017,43.185153,76.843872,,1.5,Low,61.6,5581,0,0,0,0,5581,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12017,15
2026-04-17T13:38:26Z,z15_x23378_y12018,43.177141,76.843872,,1.5,Low,61.6,5942,0,0,0,0,5942,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12018,15
2026-04-17T13:38:26Z,z15_x23378_y12019,43.169129,76.843872,,1.5,Low,61.6,3846,0,0,0,0,3846,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23378,12019,15
2026-04-17T13:38:26Z,z15_x23379_y11999,43.329174,76.854858,,1.5,Low,61.6,2881,0,0,0,0,2881,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,11999,15
2026-04-17T13:38:26Z,z15_x23379_y12000,43.321181,76.854858,,1.5,Low,61.6,68,0,0,0,0,68,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12000,15
2026-04-17T13:38:26Z,z15_x23379_y12001,43.313188,76.854858,,1.5,Low,61.6,70,0,0,0,0,70,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12001,15
2026-04-17T13:38:26Z,z15_x23379_y12002,43.305194,76.854858,,1.5,Low,61.6,2062,0,0,0,0,2062,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12002,15
2026-04-17T13:38:26Z,z15_x23379_y12003,43.297198,76.854858,,1.5,Low,61.6,1931,0,0,0,0,1931,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12003,15
2026-04-17T13:38:26Z,z15_x23379_y12004,43.289202,76.854858,,1.5,Low,61.6,1913,0,0,0,0,1913,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12004,15
2026-04-17T13:38:26Z,z15_x23379_y12005,43.281204,76.854858,,1.5,Low,61.6,2166,0,0,0,0,2166,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12005,15
2026-04-17T13:38:26Z,z15_x23379_y12006,43.273206,76.854858,,1.5,Low,61.6,1833,0,0,0,0,1833,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12006,15
2026-04-17T13:38:26Z,z15_x23379_y12007,43.265206,76.854858,,1.5,Low,61.6,1881,0,0,0,0,1881,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12007,15
2026-04-17T13:38:26Z,z15_x23379_y12008,43.257206,76.854858,,1.5,Low,61.6,1878,0,0,0,0,1878,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12008,15
2026-04-17T13:38:26Z,z15_x23379_y12009,43.249204,76.854858,,1.5,Low,61.6,2685,0,0,0,0,2685,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12009,15
2026-04-17T13:38:26Z,z15_x23379_y12010,43.241201,76.854858,,2.67,Low,53.5,4472,1127,53,852,0,6504,68.76,17.33,0.81,13.1,0.0,,,,,,,,,23379,12010,15
2026-04-17T13:38:26Z,z15_x23379_y12011,43.233197,76.854858,,1.66,Low,60.5,2510,152,2,18,0,2682,93.59,5.67,0.07,0.67,0.0,,,,,,,,,23379,12011,15
2026-04-17T13:38:26Z,z15_x23379_y12012,43.225193,76.854858,,1.5,Low,61.6,2882,0,0,0,0,2882,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23379,12012,15
2026-04-17T13:38:26Z,z15_x23379_y12013,43.217187,76.854858,,1.85,Low,59.1,2279,294,1,56,0,2630,86.65,11.18,0.04,2.13,0.0,,,,,,,,,23379,12013,15
2026-04-17T13:38:26Z,z15_x23379_y12014,43.20918,76.854858,,2.23,Low,56.5,8075,584,46,954,0,9659,83.6,6.05,0.48,9.88,0.0,,,,,,,,,23379,12014,15
