timestamp,segment_id,lat,lon,street_name,traffic_score,congestion_level,speed_avg,pixels_free,pixels_slow,pixels_moderate,pixels_heavy,pixels_jam,total_traffic_pixels,pct_free,pct_slow,pct_moderate,pct_heavy,pct_jam,weather_temp_c,weather_feels_c,weather_humidity,weather_wind_ms,weather_precip_1h,weather_visibility_m,weather_condition,weather_description,tile_x,tile_y,tile_z
2026-04-05T18:30:19Z,z14_x11694_y6001,43.301196,76.959229,,1.5,Low,61.6,1577,0,0,0,0,1577,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11694,6001,14
2026-04-05T18:30:19Z,z14_x11694_y6002,43.285203,76.959229,,1.5,Low,61.6,1401,0,0,0,0,1401,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11694,6002,14
2026-04-05T18:30:19Z,z14_x11694_y6003,43.269206,76.959229,,1.5,Low,61.6,2050,0,0,0,0,2050,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11694,6003,14
2026-04-05T18:30:19Z,z14_x11694_y6004,43.253205,76.959229,,1.5,Low,61.6,3751,0,0,0,0,3751,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11694,6004,14
2026-04-05T18:30:19Z,z14_x11694_y6005,43.237199,76.959229,,1.51,Low,61.5,4696,27,0,0,0,4723,99.43,0.57,0.0,0.0,0.0,,,,,,,,,11694,6005,14
2026-04-05T18:30:19Z,z14_x11694_y6006,43.22119,76.959229,,1.56,Low,61.1,4713,134,0,0,0,4847,97.24,2.76,0.0,0.0,0.0,,,,,,,,,11694,6006,14
2026-04-05T18:30:19Z,z14_x11694_y6007,43.205176,76.959229,,1.51,Low,61.5,1370,4,0,0,0,1374,99.71,0.29,0.0,0.0,0.0,,,,,,,,,11694,6007,14
2026-04-05T18:30:19Z,z14_x11694_y6008,43.189158,76.959229,,1.58,Low,61.0,4580,192,0,0,0,4772,95.98,4.02,0.0,0.0,0.0,,,,,,,,,11694,6008,14
2026-04-05T18:30:19Z,z14_x11694_y6009,43.173135,76.959229,,1.5,Low,61.6,3387,0,0,0,0,3387,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11694,6009,14
2026-04-05T18:30:19Z,z14_x11695_y6000,43.317185,76.981201,,1.5,Low,61.6,829,0,0,0,0,829,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11695,6000,14
2026-04-05T18:30:19Z,z14_x11695_y6001,43.301196,76.981201,,1.5,Low,61.6,2090,0,0,0,0,2090,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11695,6001,14
2026-04-05T18:30:19Z,z14_x11695_y6002,43.285203,76.981201,,1.5,Low,61.6,3405,0,0,0,0,3405,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11695,6002,14
2026-04-05T18:30:19Z,z14_x11695_y6003,43.269206,76.981201,,1.92,Low,58.7,1364,358,0,0,0,1722,79.21,20.79,0.0,0.0,0.0,,,,,,,,,11695,6003,14
2026-04-05T18:30:19Z,z14_x11695_y6004,43.253205,76.981201,,1.65,Low,60.5,2767,225,0,0,0,2992,92.48,7.52,0.0,0.0,0.0,,,,,,,,,11695,6004,14
2026-04-05T18:30:19Z,z14_x11695_y6005,43.237199,76.981201,,1.51,Low,61.5,5939,44,0,0,0,5983,99.26,0.74,0.0,0.0,0.0,,,,,,,,,11695,6005,14
2026-04-05T18:30:19Z,z14_x11695_y6006,43.22119,76.981201,,1.5,Low,61.6,4099,0,0,0,0,4099,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11695,6006,14
2026-04-05T18:30:19Z,z14_x11695_y6007,43.205176,76.981201,,1.5,Low,61.6,4940,0,0,0,0,4940,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11695,6007,14
2026-04-05T18:30:19Z,z14_x11695_y6008,43.189158,76.981201,,1.5,Low,61.6,965,0,0,0,0,965,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11695,6008,14
2026-04-05T18:30:19Z,z14_x11695_y6009,43.173135,76.981201,,1.51,Low,61.5,3157,10,0,0,0,3167,99.68,0.32,0.0,0.0,0.0,,,,,,,,,11695,6009,14
2026-04-05T18:30:19Z,z14_x11696_y5996,43.381098,77.003174,,1.5,Low,61.6,2501,0,0,0,0,2501,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,5996,14
2026-04-05T18:30:19Z,z14_x11696_y5997,43.365126,77.003174,,1.5,Low,61.6,1914,0,0,0,0,1914,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,5997,14
2026-04-05T18:30:19Z,z14_x11696_y5998,43.34915,77.003174,,1.5,Low,61.6,2002,0,0,0,0,2002,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,5998,14
2026-04-05T18:30:19Z,z14_x11696_y5999,43.333169,77.003174,,1.5,Low,61.6,1838,0,0,0,0,1838,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,5999,14
